"subject" "activity" "variable" "mean.value."
1 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.238443565306122
1 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.186530301073469
1 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.104052260726531
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.398350390122449
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.391919876612245
1 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.255461689622641
1 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0239531492643396
1 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.0973020020943396
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.89335109754717
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.362153364339623
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.075402939754717
1 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.101372729922642
1 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0194863076188679
1 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0455625449113208
1 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.050549379754717
1 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.166170015088679
1 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0583595463981132
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.122232768011321
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0421485884509434
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0407125527654717
1 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.129927630735849
1 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.129927630735849
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.466503446226415
1 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.126735589969811
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.59488286509434
1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.404321784150943
1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.190976720811321
1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.433349702075472
1 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.418735000377359
1 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.160697213516981
1 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.520114793584906
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.479875245660377
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.41344458754717
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.685474353962264
1 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.377023128301887
1 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.509495531698113
1 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.551104284150943
1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.492611667924528
1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.319474609056604
1 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.453597213018868
1 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.187450247737736
1 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.473574786603774
1 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.133373904258491
1 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.352395944716981
1 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0977433496415094
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.44265216245283
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.085352409154717
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.325961457396226
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.219303376110566
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.634665082075472
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.114277342454717
1 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.35470802509434
1 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.00232026501698113
1 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.0194792388471698
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.956367027924528
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.952849233207547
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.912379410377358
1 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.446843887735849
1 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.378274426037736
1 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.706593530943396
1 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.544871104528302
1 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" 0.00410518379811321
1 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.50716867490566
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.614786508490566
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.601696656226415
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.606332002264151
1 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.324970929245283
1 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.324970929245283
1 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.478991622075472
1 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.14861931805283
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.648553044339623
1 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.337428188679245
1 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.0217695106566038
1 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" 0.0859565543849057
1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.461907025849057
1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.381777065283019
1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.726040200754717
1 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.565892490754717
1 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" 0.151538905566038
1 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.57170784
1 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.416260101509434
1 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.533059853773585
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.182985518264151
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.693930521509434
2 "LAYING" "tBodyAcc-mean()-X" 0.275516852741935
2 "LAYING" "tBodyAcc-mean()-Y" -0.0189556785048387
2 "LAYING" "tBodyAcc-mean()-Z" -0.101300477506452
2 "LAYING" "tGravityAcc-mean()-X" -0.241758478064516
2 "LAYING" "tGravityAcc-mean()-Y" 0.837032099677419
2 "LAYING" "tGravityAcc-mean()-Z" 0.48870318516129
2 "LAYING" "tBodyAccJerk-mean()-X" 0.0769811125806452
2 "LAYING" "tBodyAccJerk-mean()-Y" 0.0138041011306452
2 "LAYING" "tBodyAccJerk-mean()-Z" -0.00435625874355645
2 "LAYING" "tBodyGyro-mean()-X" -0.0208170540330645
2 "LAYING" "tBodyGyro-mean()-Y" -0.0718507159435484
2 "LAYING" "tBodyGyro-mean()-Z" 0.137999561112903
2 "LAYING" "tBodyGyroJerk-mean()-X" -0.10004449883871
2 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0389771765322581
2 "LAYING" "tBodyGyroJerk-mean()-Z" -0.06873387
2 "LAYING" "tBodyAccMag-mean()" -0.972791346129032
2 "LAYING" "tGravityAccMag-mean()" -0.972791346129032
2 "LAYING" "tBodyAccJerkMag-mean()" -0.979484593387097
2 "LAYING" "tBodyGyroMag-mean()" -0.951564751451613
2 "LAYING" "tBodyGyroJerkMag-mean()" -0.98671362516129
2 "LAYING" "fBodyAcc-mean()-X" -0.980665609032258
2 "LAYING" "fBodyAcc-mean()-Y" -0.961169982903226
2 "LAYING" "fBodyAcc-mean()-Z" -0.968332141612903
2 "LAYING" "fBodyAcc-meanFreq()-X" -0.0739526439887097
2 "LAYING" "fBodyAcc-meanFreq()-Y" 0.238470751435484
2 "LAYING" "fBodyAcc-meanFreq()-Z" 0.216971671672581
2 "LAYING" "fBodyAccJerk-mean()-X" -0.980513202258064
2 "LAYING" "fBodyAccJerk-mean()-Y" -0.968752113709677
2 "LAYING" "fBodyAccJerk-mean()-Z" -0.979122344354839
2 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.17597855438871
2 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.0131774961758065
2 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0448196905903226
2 "LAYING" "fBodyGyro-mean()-X" -0.970167262903226
2 "LAYING" "fBodyGyro-mean()-Y" -0.978099682258065
2 "LAYING" "fBodyGyro-mean()-Z" -0.962341960806452
2 "LAYING" "fBodyGyro-meanFreq()-X" -0.0822166454290323
2 "LAYING" "fBodyGyro-meanFreq()-Y" -0.0266820108903226
2 "LAYING" "fBodyGyro-meanFreq()-Z" 0.147686455548065
2 "LAYING" "fBodyAccMag-mean()" -0.96552427516129
2 "LAYING" "fBodyAccMag-meanFreq()" 0.236990127870968
2 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.975949597903226
2 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.238611133937097
2 "LAYING" "fBodyBodyGyroMag-mean()" -0.96458672483871
2 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.0229296114693548
2 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.984278251290323
2 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.110697704185484
2 "LAYING" "tBodyAcc-std()-X" -0.982776639193548
2 "LAYING" "tBodyAcc-std()-Y" -0.962057544516129
2 "LAYING" "tBodyAcc-std()-Z" -0.96369103483871
2 "LAYING" "tGravityAcc-std()-X" -0.982512193064516
2 "LAYING" "tGravityAcc-std()-Y" -0.981202749677419
2 "LAYING" "tGravityAcc-std()-Z" -0.964807543870968
2 "LAYING" "tBodyAccJerk-std()-X" -0.98087931483871
2 "LAYING" "tBodyAccJerk-std()-Y" -0.968710724677419
2 "LAYING" "tBodyAccJerk-std()-Z" -0.982093162903226
2 "LAYING" "tBodyGyro-std()-X" -0.974545752096774
2 "LAYING" "tBodyGyro-std()-Y" -0.977272653709677
2 "LAYING" "tBodyGyro-std()-Z" -0.963505609032258
2 "LAYING" "tBodyGyroJerk-std()-X" -0.980328645
2 "LAYING" "tBodyGyroJerk-std()-Y" -0.986762741935484
2 "LAYING" "tBodyGyroJerk-std()-Z" -0.983338279516129
2 "LAYING" "tBodyAccMag-std()" -0.964218176451613
2 "LAYING" "tGravityAccMag-std()" -0.964218176451613
2 "LAYING" "tBodyAccJerkMag-std()" -0.976121297903226
2 "LAYING" "tBodyGyroMag-std()" -0.954275110967742
2 "LAYING" "tBodyGyroJerkMag-std()" -0.983139255645161
2 "LAYING" "fBodyAcc-std()-X" -0.983691129032258
2 "LAYING" "fBodyAcc-std()-Y" -0.964094604193548
2 "LAYING" "fBodyAcc-std()-Z" -0.96327908016129
2 "LAYING" "fBodyAccJerk-std()-X" -0.983122615967742
2 "LAYING" "fBodyAccJerk-std()-Y" -0.971044012741936
2 "LAYING" "fBodyAccJerk-std()-Z" -0.983711904677419
2 "LAYING" "fBodyGyro-std()-X" -0.975986433709677
2 "LAYING" "fBodyGyro-std()-Y" -0.977032495483871
2 "LAYING" "fBodyGyro-std()-Z" -0.967256854193548
2 "LAYING" "fBodyAccMag-std()" -0.968350217419355
2 "LAYING" "fBodyBodyAccJerkMag-std()" -0.975305377903226
2 "LAYING" "fBodyBodyGyroMag-std()" -0.955441855806452
2 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.982568158064516
2 "SITTING" "tBodyAcc-mean()-X" 0.257197599134615
2 "SITTING" "tBodyAcc-mean()-Y" -0.00350299841730769
2 "SITTING" "tBodyAcc-mean()-Z" -0.0983579203269231
2 "SITTING" "tGravityAcc-mean()-X" 0.901098984615385
2 "SITTING" "tGravityAcc-mean()-Y" 0.127303379245962
2 "SITTING" "tGravityAcc-mean()-Z" 0.139020582461538
2 "SITTING" "tBodyAccJerk-mean()-X" 0.0726098418653846
2 "SITTING" "tBodyAccJerk-mean()-Y" 0.00272529134230769
2 "SITTING" "tBodyAccJerk-mean()-Z" -0.00423348373557692
2 "SITTING" "tBodyGyro-mean()-X" -0.0385365204807692
2 "SITTING" "tBodyGyro-mean()-Y" -0.07524100275
2 "SITTING" "tBodyGyro-mean()-Z" 0.0940113975530769
2 "SITTING" "tBodyGyroJerk-mean()-X" -0.103605889057692
2 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0360909881807692
2 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0590079966686538
2 "SITTING" "tBodyAccMag-mean()" -0.895383350192308
2 "SITTING" "tGravityAccMag-mean()" -0.895383350192308
2 "SITTING" "tBodyAccJerkMag-mean()" -0.969080752884615
2 "SITTING" "tBodyGyroMag-mean()" -0.919354372307692
2 "SITTING" "tBodyGyroJerkMag-mean()" -0.977998051923077
2 "SITTING" "fBodyAcc-mean()-X" -0.970154440961538
2 "SITTING" "fBodyAcc-mean()-Y" -0.891907751346154
2 "SITTING" "fBodyAcc-mean()-Z" -0.917987925384615
2 "SITTING" "fBodyAcc-meanFreq()-X" 0.0312989368846154
2 "SITTING" "fBodyAcc-meanFreq()-Y" -0.00661630574807692
2 "SITTING" "fBodyAcc-meanFreq()-Z" 0.0478619586153846
2 "SITTING" "fBodyAccJerk-mean()-X" -0.974950363461538
2 "SITTING" "fBodyAccJerk-mean()-Y" -0.954170151346154
2 "SITTING" "fBodyAccJerk-mean()-Z" -0.970845669423077
2 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.215731832596154
2 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.0959148729942308
2 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0437473433390385
2 "SITTING" "fBodyGyro-mean()-X" -0.957550637692308
2 "SITTING" "fBodyGyro-mean()-Y" -0.95617355
2 "SITTING" "fBodyGyro-mean()-Z" -0.934967958846154
2 "SITTING" "fBodyGyro-meanFreq()-X" 0.0520844490903846
2 "SITTING" "fBodyGyro-meanFreq()-Y" -0.166042259123077
2 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0387467420096154
2 "SITTING" "fBodyAccMag-mean()" -0.904185725576923
2 "SITTING" "fBodyAccMag-meanFreq()" 0.02816007875
2 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.965888891730769
2 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.286795769778846
2 "SITTING" "fBodyBodyGyroMag-mean()" -0.946664943653846
2 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.115525765230769
2 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.977898105576923
2 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0871902338923077
2 "SITTING" "tBodyAcc-std()-X" -0.971010120961538
2 "SITTING" "tBodyAcc-std()-Y" -0.856617812115385
2 "SITTING" "tBodyAcc-std()-Z" -0.875110175384615
2 "SITTING" "tGravityAcc-std()-X" -0.957324457884615
2 "SITTING" "tGravityAcc-std()-Y" -0.903923008269231
2 "SITTING" "tGravityAcc-std()-Z" -0.897736318269231
2 "SITTING" "tBodyAccJerk-std()-X" -0.974467390384615
2 "SITTING" "tBodyAccJerk-std()-Y" -0.953631390961538
2 "SITTING" "tBodyAccJerk-std()-Z" -0.974661565961538
2 "SITTING" "tBodyGyro-std()-X" -0.965434768461538
2 "SITTING" "tBodyGyro-std()-Y" -0.944854571346154
2 "SITTING" "tBodyGyro-std()-Z" -0.926413710384615
2 "SITTING" "tBodyGyroJerk-std()-X" -0.972546905961538
2 "SITTING" "tBodyGyroJerk-std()-Y" -0.978635908653846
2 "SITTING" "tBodyGyroJerk-std()-Z" -0.973751670576923
2 "SITTING" "tBodyAccMag-std()" -0.8703017
2 "SITTING" "tGravityAccMag-std()" -0.8703017
2 "SITTING" "tBodyAccJerkMag-std()" -0.966550084230769
2 "SITTING" "tBodyGyroMag-std()" -0.925518103807692
2 "SITTING" "tBodyGyroJerkMag-std()" -0.976772675961538
2 "SITTING" "fBodyAcc-std()-X" -0.971605878461538
2 "SITTING" "fBodyAcc-std()-Y" -0.8496556575
2 "SITTING" "fBodyAcc-std()-Z" -0.864322464038462
2 "SITTING" "fBodyAccJerk-std()-X" -0.976283534807692
2 "SITTING" "fBodyAccJerk-std()-Y" -0.956461756730769
2 "SITTING" "fBodyAccJerk-std()-Z" -0.9771595725
2 "SITTING" "fBodyGyro-std()-X" -0.968013062884615
2 "SITTING" "fBodyGyro-std()-Y" -0.939609988461538
2 "SITTING" "fBodyGyro-std()-Z" -0.930633150769231
2 "SITTING" "fBodyAccMag-std()" -0.874626592115385
2 "SITTING" "fBodyBodyAccJerkMag-std()" -0.966568852884615
2 "SITTING" "fBodyBodyGyroMag-std()" -0.925449629
2 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.976689802692308
2 "STANDING" "tBodyAcc-mean()-X" 0.280046513278689
2 "STANDING" "tBodyAcc-mean()-Y" -0.0143376555065574
2 "STANDING" "tBodyAcc-mean()-Z" -0.101621722633148
2 "STANDING" "tGravityAcc-mean()-X" 0.93503077852459
2 "STANDING" "tGravityAcc-mean()-Y" -0.301735130327869
2 "STANDING" "tGravityAcc-mean()-Z" 0.024763106752459
2 "STANDING" "tBodyAccJerk-mean()-X" 0.0750900622277049
2 "STANDING" "tBodyAccJerk-mean()-Y" 0.00771663644590164
2 "STANDING" "tBodyAccJerk-mean()-Z" -0.00807177934114754
2 "STANDING" "tBodyGyro-mean()-X" -0.0246626070770492
2 "STANDING" "tBodyGyro-mean()-Y" -0.0585101918262295
2 "STANDING" "tBodyGyro-mean()-Z" 0.0665262054098361
2 "STANDING" "tBodyGyroJerk-mean()-X" -0.0994602620655738
2 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0472415819016393
2 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0416832156688525
2 "STANDING" "tBodyAccMag-mean()" -0.925430819016393
2 "STANDING" "tGravityAccMag-mean()" -0.925430819016393
2 "STANDING" "tBodyAccJerkMag-mean()" -0.959303840327869
2 "STANDING" "tBodyGyroMag-mean()" -0.892089349344262
2 "STANDING" "tBodyGyroJerkMag-mean()" -0.962339339672131
2 "STANDING" "fBodyAcc-mean()-X" -0.960123409508197
2 "STANDING" "fBodyAcc-mean()-Y" -0.908075353770492
2 "STANDING" "fBodyAcc-mean()-Z" -0.939507735245902
2 "STANDING" "fBodyAcc-meanFreq()-X" -0.087024832195082
2 "STANDING" "fBodyAcc-meanFreq()-Y" -0.128180130065574
2 "STANDING" "fBodyAcc-meanFreq()-Z" 0.00771897878688524
2 "STANDING" "fBodyAccJerk-mean()-X" -0.957666856721311
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.943497973606557
2 "STANDING" "fBodyAccJerk-mean()-Z" -0.969174903442623
2 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.0749564403088525
2 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.258164810172131
2 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.112367641836066
2 "STANDING" "fBodyGyro-mean()-X" -0.901282267540984
2 "STANDING" "fBodyGyro-mean()-Y" -0.937711157213115
2 "STANDING" "fBodyGyro-mean()-Z" -0.916172537704918
2 "STANDING" "fBodyGyro-meanFreq()-X" -0.297107441654098
2 "STANDING" "fBodyGyro-meanFreq()-Y" -0.316011207026229
2 "STANDING" "fBodyGyro-meanFreq()-Z" -0.229120091067541
2 "STANDING" "fBodyAccMag-mean()" -0.926968932295082
2 "STANDING" "fBodyAccMag-meanFreq()" -0.000332753967377052
2 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.948627467704918
2 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.129816297732787
2 "STANDING" "fBodyBodyGyroMag-mean()" -0.913682362622951
2 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.309822161422951
2 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.960331717868852
2 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" -0.020630781795082
2 "STANDING" "tBodyAcc-std()-X" -0.96674254295082
2 "STANDING" "tBodyAcc-std()-Y" -0.893449307213115
2 "STANDING" "tBodyAcc-std()-Z" -0.911419015081967
2 "STANDING" "tGravityAcc-std()-X" -0.982020428032787
2 "STANDING" "tGravityAcc-std()-Y" -0.957425321803279
2 "STANDING" "tGravityAcc-std()-Z" -0.928161577377049
2 "STANDING" "tBodyAccJerk-std()-X" -0.957086489344262
2 "STANDING" "tBodyAccJerk-std()-Y" -0.941686785737705
2 "STANDING" "tBodyAccJerk-std()-Z" -0.973059634918033
2 "STANDING" "tBodyGyro-std()-X" -0.900462227540984
2 "STANDING" "tBodyGyro-std()-Y" -0.927788618196721
2 "STANDING" "tBodyGyro-std()-Z" -0.91236408147541
2 "STANDING" "tBodyGyroJerk-std()-X" -0.940937642459016
2 "STANDING" "tBodyGyroJerk-std()-Y" -0.968433747868853
2 "STANDING" "tBodyGyroJerk-std()-Z" -0.958293011803279
2 "STANDING" "tBodyAccMag-std()" -0.915143303606557
2 "STANDING" "tGravityAccMag-std()" -0.915143303606557
2 "STANDING" "tBodyAccJerkMag-std()" -0.948770043278689
2 "STANDING" "tBodyGyroMag-std()" -0.88212522147541
2 "STANDING" "tBodyGyroJerkMag-std()" -0.957679766885246
2 "STANDING" "fBodyAcc-std()-X" -0.969931287377049
2 "STANDING" "fBodyAcc-std()-Y" -0.89243434852459
2 "STANDING" "fBodyAcc-std()-Z" -0.904801254590164
2 "STANDING" "fBodyAccJerk-std()-X" -0.960570921803279
2 "STANDING" "fBodyAccJerk-std()-Y" -0.943948547213115
2 "STANDING" "fBodyAccJerk-std()-Z" -0.975595949508197
2 "STANDING" "fBodyGyro-std()-X" -0.901985672459016
2 "STANDING" "fBodyGyro-std()-Y" -0.923125941147541
2 "STANDING" "fBodyGyro-std()-Z" -0.919743846065574
2 "STANDING" "fBodyAccMag-std()" -0.921836076557377
2 "STANDING" "fBodyBodyAccJerkMag-std()" -0.94820681442623
2 "STANDING" "fBodyBodyGyroMag-std()" -0.883439718032787
2 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.957121510491803
2 "WALKING" "tBodyAcc-mean()-X" 0.275567462068966
2 "WALKING" "tBodyAcc-mean()-Y" -0.0171767844203448
2 "WALKING" "tBodyAcc-mean()-Z" -0.112674859827586
2 "WALKING" "tGravityAcc-mean()-X" 0.936506743275862
2 "WALKING" "tGravityAcc-mean()-Y" -0.261986357931034
2 "WALKING" "tGravityAcc-mean()-Z" -0.138107866258621
2 "WALKING" "tBodyAccJerk-mean()-X" 0.0814745882660345
2 "WALKING" "tBodyAccJerk-mean()-Y" 0.0100591485
2 "WALKING" "tBodyAccJerk-mean()-Z" -0.00562264594827586
2 "WALKING" "tBodyGyro-mean()-X" -0.0256405192517241
2 "WALKING" "tBodyGyro-mean()-Y" -0.0779150937413793
2 "WALKING" "tBodyGyro-mean()-Z" 0.0813485942827586
2 "WALKING" "tBodyGyroJerk-mean()-X" -0.0952398165017241
2 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0387874651724138
2 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0503616100815517
2 "WALKING" "tBodyAccMag-mean()" -0.254690333275862
2 "WALKING" "tGravityAccMag-mean()" -0.254690333275862
2 "WALKING" "tBodyAccJerkMag-mean()" -0.280009317413793
2 "WALKING" "tBodyGyroMag-mean()" -0.466411754137931
2 "WALKING" "tBodyGyroJerkMag-mean()" -0.566135217931034
2 "WALKING" "fBodyAcc-mean()-X" -0.316614011689655
2 "WALKING" "fBodyAcc-mean()-Y" -0.0813024353275862
2 "WALKING" "fBodyAcc-mean()-Z" -0.412374074482759
2 "WALKING" "fBodyAcc-meanFreq()-X" -0.246614196618966
2 "WALKING" "fBodyAcc-meanFreq()-Y" 0.171743003017241
2 "WALKING" "fBodyAcc-meanFreq()-Z" 0.0748536557377586
2 "WALKING" "fBodyAccJerk-mean()-X" -0.304694442551724
2 "WALKING" "fBodyAccJerk-mean()-Y" -0.140508590224138
2 "WALKING" "fBodyAccJerk-mean()-Z" -0.514137255344828
2 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.216042668103448
2 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.258667984862069
2 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.346946648103448
2 "WALKING" "fBodyGyro-mean()-X" -0.437845763793103
2 "WALKING" "fBodyGyro-mean()-Y" -0.561526265344828
2 "WALKING" "fBodyGyro-mean()-Z" -0.418126217413793
2 "WALKING" "fBodyGyro-meanFreq()-X" 0.0337596901293103
2 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0379896505362069
2 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0445079738913793
2 "WALKING" "fBodyAccMag-mean()" -0.290031535172414
2 "WALKING" "fBodyAccMag-meanFreq()" 0.113494312836207
2 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.186764516965517
2 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" -0.11716398312069
2 "WALKING" "fBodyBodyGyroMag-mean()" -0.569755772241379
2 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.180946463034483
2 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.607751646034483
2 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0457622957586207
2 "WALKING" "tBodyAcc-std()-X" -0.360356726034483
2 "WALKING" "tBodyAcc-std()-Y" -0.0699140652103448
2 "WALKING" "tBodyAcc-std()-Z" -0.387411994310345
2 "WALKING" "tGravityAcc-std()-X" -0.97777159137931
2 "WALKING" "tGravityAcc-std()-Y" -0.962355639482759
2 "WALKING" "tGravityAcc-std()-Z" -0.952091795
2 "WALKING" "tBodyAccJerk-std()-X" -0.26867964387931
2 "WALKING" "tBodyAccJerk-std()-Y" -0.0449619594258621
2 "WALKING" "tBodyAccJerk-std()-Z" -0.52948611637931
2 "WALKING" "tBodyGyro-std()-X" -0.571869560172414
2 "WALKING" "tBodyGyro-std()-Y" -0.563793260172414
2 "WALKING" "tBodyGyro-std()-Z" -0.476696411551724
2 "WALKING" "tBodyGyroJerk-std()-X" -0.385922986034483
2 "WALKING" "tBodyGyroJerk-std()-Y" -0.639087984137931
2 "WALKING" "tBodyGyroJerk-std()-Z" -0.536664080344828
2 "WALKING" "tBodyAccMag-std()" -0.328428936551724
2 "WALKING" "tGravityAccMag-std()" -0.328428936551724
2 "WALKING" "tBodyAccJerkMag-std()" -0.139916355325862
2 "WALKING" "tBodyGyroMag-std()" -0.561510683275862
2 "WALKING" "tBodyGyroJerkMag-std()" -0.567371560862069
2 "WALKING" "fBodyAcc-std()-X" -0.379276781206897
2 "WALKING" "fBodyAcc-std()-Y" -0.124030832001724
2 "WALKING" "fBodyAcc-std()-Z" -0.422998473965517
